,Critic_Score,Critic_Count,User_Score,User_Count
13242,,,tbd,
13243,52.0,4.0,tbd,
13244,48.0,10.0,tbd,
13245,,,,
13246,,,,
13247,,,,
13248,,,,
13249,49.0,10.0,tbd,
13250,77.0,9.0,tbd,
13251,64.0,45.0,5.7,98.0
13252,71.0,11.0,tbd,
13253,49.0,8.0,8.1,9.0
13254,,,,
13255,,,,
13256,,,,
13257,,,,
13258,44.0,5.0,tbd,
13259,,,,
13260,82.0,6.0,7.5,44.0
13261,,,,
13262,,,,
13263,61.0,9.0,tbd,
13264,,,,
13265,54.0,4.0,tbd,
13266,76.0,36.0,7.7,326.0
13267,66.0,8.0,3.8,18.0
13268,55.0,13.0,tbd,
13269,65.0,27.0,8.6,15.0
13270,,,,
13271,82.0,46.0,8,451.0
13272,,,,
13273,,,,
13274,56.0,8.0,tbd,
13275,,,,
13276,79.0,39.0,7.9,17.0
13277,,,,
13278,45.0,7.0,tbd,
13279,,,tbd,
13280,56.0,14.0,5.9,15.0
13281,,,,
13282,,,,
13283,,,,
13284,30.0,19.0,3.4,9.0
13285,,,,
13286,75.0,20.0,7.7,11.0
13287,86.0,51.0,8.8,295.0
13288,74.0,16.0,tbd,
13289,80.0,12.0,9.4,5.0
13290,,,tbd,
13291,69.0,8.0,7.5,4.0
13292,57.0,28.0,8.1,8.0
13293,85.0,39.0,9,185.0
13294,,,,
13295,,,,
13296,,,,
13297,66.0,13.0,8,19.0
13298,69.0,5.0,tbd,
13299,54.0,4.0,tbd,
13300,,,,
13301,70.0,6.0,7.8,27.0
13302,84.0,37.0,8.3,16.0
13303,78.0,9.0,7.7,6.0
13304,79.0,50.0,7.5,83.0
13305,68.0,6.0,,
13306,78.0,17.0,7.2,249.0
13307,83.0,35.0,7.5,6.0
13308,,,,
13309,,,,
13310,73.0,9.0,7.1,9.0
13311,,,,
13312,,,tbd,
13313,,,,
13314,,,,
13315,,,tbd,
13316,,,,
13317,,,,
13318,,,,
13319,67.0,8.0,tbd,
13320,,,,
13321,60.0,11.0,tbd,
13322,,,,
13323,,,,
13324,72.0,19.0,tbd,
13325,,,,
13326,,,5.5,8.0
13327,,,,
13328,81.0,23.0,8.2,126.0
13329,,,,
13330,75.0,31.0,7.4,135.0
13331,,,,
13332,79.0,28.0,6.8,185.0
13333,,,,
13334,,,,
13335,57.0,7.0,tbd,
13336,,,,
13337,88.0,15.0,9.1,813.0
13338,,,,
13339,60.0,4.0,6.7,6.0
13340,58.0,10.0,tbd,
13341,82.0,7.0,tbd,
13342,50.0,11.0,7.8,6.0
13343,46.0,26.0,7.2,17.0
13344,,,,
13345,59.0,41.0,tbd,
13346,,,,
13347,,,,
13348,82.0,24.0,8.3,307.0
13349,,,tbd,
13350,,,,
13351,,,,
13352,,,,
13353,,,,
13354,54.0,9.0,tbd,
13355,,,,
13356,71.0,45.0,7.4,21.0
13357,76.0,7.0,7.8,4.0
13358,,,,
13359,79.0,17.0,7.7,13.0
13360,71.0,37.0,8.1,8.0
13361,89.0,72.0,8.1,724.0
13362,,,tbd,
13363,,,,
13364,,,,
13365,,,,
13366,62.0,9.0,8.7,26.0
13367,70.0,24.0,tbd,
13368,,,tbd,
13369,,,,
13370,,,tbd,
13371,46.0,12.0,7,4.0
13372,,,,
13373,,,,
13374,,,tbd,
13375,,,,
13376,49.0,5.0,6.2,27.0
13377,,,,
13378,71.0,13.0,6.7,6.0
13379,,,,
13380,,,,
13381,,,0.3,4.0
13382,64.0,29.0,7.3,13.0
13383,,,,
13384,,,,
13385,87.0,12.0,6.1,84.0
13386,72.0,14.0,3.8,59.0
13387,,,,
13388,,,,
13389,72.0,8.0,7.8,5.0
13390,,,,
13391,69.0,27.0,tbd,
13392,,,,
13393,92.0,38.0,7.9,451.0
13394,,,,
13395,,,tbd,
13396,72.0,11.0,3.9,24.0
13397,,,tbd,
13398,82.0,21.0,8.7,25.0
13399,,,,
13400,54.0,12.0,tbd,
13401,,,,
13402,,,,
13403,,,,
13404,,,,
13405,,,,
13406,,,6.1,13.0
13407,,,,
13408,,,,
13409,,,,
13410,,,,
13411,,,tbd,
13412,,,tbd,
13413,39.0,4.0,3,4.0
13414,87.0,17.0,8.1,40.0
13415,50.0,20.0,5.3,43.0
13416,,,,
13417,48.0,7.0,4.8,4.0
13418,,,,
13419,56.0,12.0,tbd,
13420,,,,
13421,,,,
13422,,,,
13423,37.0,13.0,tbd,
13424,63.0,11.0,6.8,13.0
13425,,,,
13426,,,,
13427,32.0,13.0,0.7,6.0
13428,41.0,5.0,7.2,6.0
13429,,,,
13430,,,,
13431,93.0,55.0,8.8,1128.0
13432,,,,
13433,37.0,9.0,4.5,4.0
13434,,,,
13435,,,,
13436,,,,
13437,,,tbd,
13438,71.0,19.0,8,12.0
13439,47.0,32.0,4.9,8.0
13440,79.0,22.0,6.9,40.0
13441,,,,
13442,,,,
13443,,,,
13444,69.0,32.0,7,4.0
13445,34.0,8.0,1.7,6.0
13446,53.0,9.0,tbd,
13447,,,,
13448,,,,
13449,,,,
13450,,,,
13451,75.0,21.0,8.4,5.0
13452,,,,
13453,,,,
13454,,,,
13455,72.0,6.0,tbd,
13456,,,tbd,
13457,60.0,6.0,2.7,13.0
13458,38.0,19.0,6.2,6.0
13459,,,,
13460,,,,
13461,70.0,19.0,9.3,9.0
13462,,,tbd,
13463,,,,
13464,,,tbd,
13465,78.0,6.0,7.8,6.0
13466,58.0,21.0,6.9,14.0
13467,86.0,44.0,8.3,263.0
13468,62.0,5.0,5.3,4.0
13469,74.0,41.0,7.3,261.0
13470,,,8.6,9.0
13471,,,,
13472,,,,
13473,84.0,16.0,8.4,21.0
13474,79.0,13.0,tbd,
13475,,,tbd,
13476,,,,
13477,,,,
13478,63.0,12.0,6.3,34.0
13479,,,,
13480,31.0,5.0,tbd,
13481,58.0,30.0,6.3,30.0
13482,,,,
13483,,,,
13484,35.0,11.0,2,9.0
13485,,,,
13486,,,tbd,
13487,,,,
13488,39.0,16.0,5.9,15.0
13489,,,tbd,
13490,,,,
13491,,,,
13492,,,,
13493,67.0,8.0,6.6,12.0
13494,,,,
13495,,,,
13496,,,,
13497,,,,
13498,,,,
13499,67.0,17.0,tbd,
13500,60.0,19.0,7,4.0
13501,52.0,19.0,tbd,
13502,71.0,28.0,8.1,73.0
13503,,,tbd,
13504,48.0,33.0,6.2,18.0
13505,,,tbd,
13506,,,,
13507,,,,
13508,,,tbd,
13509,,,,
13510,46.0,5.0,tbd,
13511,,,,
13512,,,,
13513,77.0,9.0,8.3,16.0
13514,,,,
13515,,,,
13516,,,tbd,
13517,,,tbd,
13518,,,7.5,4.0
13519,88.0,27.0,9.1,863.0
13520,61.0,7.0,3,4.0
13521,,,,
13522,,,,
13523,,,,
13524,64.0,24.0,8.3,27.0
13525,,,tbd,
13526,35.0,8.0,4.8,13.0
13527,,,tbd,
13528,80.0,34.0,6.8,26.0
13529,,,,
13530,72.0,19.0,8.9,9.0
13531,,,tbd,
13532,,,tbd,
13533,,,,
13534,79.0,48.0,8.1,184.0
13535,78.0,20.0,8.5,11.0
13536,83.0,15.0,8.6,1620.0
13537,,,,
13538,,,,
13539,,,,
13540,,,,
13541,,,tbd,
13542,,,tbd,
13543,65.0,17.0,tbd,
13544,,,,
13545,49.0,7.0,tbd,
13546,,,,
13547,,,8.3,6.0
13548,,,,
13549,58.0,5.0,tbd,
13550,66.0,39.0,7,31.0
13551,,,,
13552,,,,
13553,,,,
13554,,,,
13555,,,,
13556,,,,
13557,,,,
13558,,,,
13559,,,,
13560,76.0,12.0,4.3,286.0
13561,69.0,23.0,7.7,21.0
13562,55.0,14.0,6,38.0
13563,,,,
13564,,,,
13565,,,,
13566,79.0,15.0,8.2,40.0
13567,68.0,5.0,tbd,
13568,,,,
13569,,,,
13570,,,,
13571,,,,
13572,,,,
13573,73.0,38.0,7.3,8.0
13574,,,tbd,
13575,71.0,37.0,8.2,9.0
13576,37.0,4.0,7.8,5.0
13577,61.0,33.0,tbd,
13578,43.0,7.0,tbd,
13579,70.0,23.0,7.3,125.0
13580,35.0,8.0,5.8,78.0
13581,,,,
13582,,,,
13583,,,tbd,
13584,48.0,8.0,tbd,
13585,,,,
13586,,,,
13587,60.0,14.0,tbd,
13588,,,,
13589,82.0,18.0,8.5,86.0
13590,,,,
13591,74.0,11.0,8.8,6.0
13592,,,,
13593,,,,
13594,,,,
13595,,,,
13596,65.0,25.0,tbd,
13597,67.0,9.0,7.6,9.0
13598,80.0,20.0,8.1,46.0
13599,43.0,5.0,7.5,4.0
13600,60.0,10.0,tbd,
13601,75.0,7.0,8.2,9.0
13602,,,,
13603,,,,
13604,,,,
13605,67.0,23.0,8.2,50.0
13606,,,,
13607,,,,
13608,,,,
13609,,,,
13610,,,,
13611,,,,
13612,60.0,33.0,6.1,7.0
13613,,,,
13614,,,,
13615,,,,
13616,,,,
13617,,,,
13618,,,4.3,16.0
13619,54.0,10.0,tbd,
13620,86.0,9.0,8.8,115.0
13621,76.0,5.0,tbd,
13622,,,,
13623,,,tbd,
13624,47.0,17.0,5,7.0
13625,78.0,23.0,8.2,38.0
13626,,,,
13627,,,8.4,29.0
13628,68.0,30.0,6.3,4.0
13629,,,,
13630,53.0,17.0,tbd,
13631,,,,
13632,43.0,4.0,8.3,4.0
13633,,,,
13634,,,,
13635,,,,
13636,,,8.8,8.0
13637,42.0,16.0,4.5,6.0
13638,66.0,45.0,7.7,6.0
13639,,,,
13640,,,6.3,4.0
13641,,,,
13642,,,,
13643,,,,
13644,81.0,6.0,8.9,26.0
13645,,,,
13646,,,,
13647,38.0,8.0,1.7,10.0
13648,,,,
13649,43.0,4.0,tbd,
13650,,,,
13651,,,,
13652,,,,
13653,,,tbd,
13654,,,tbd,
13655,66.0,26.0,7.4,38.0
13656,,,tbd,
13657,68.0,9.0,tbd,
13658,72.0,26.0,7,4.0
13659,74.0,7.0,8.3,13.0
13660,,,tbd,
13661,,,,
13662,69.0,25.0,tbd,
13663,,,,
13664,,,,
13665,,,tbd,
13666,,,,
13667,,,,
13668,70.0,33.0,6.9,28.0
13669,68.0,9.0,,
13670,59.0,6.0,6.2,5.0
13671,,,,
13672,61.0,22.0,8.6,9.0
13673,58.0,7.0,3.8,5.0
13674,79.0,18.0,8.2,116.0
13675,67.0,10.0,tbd,
13676,69.0,18.0,5.9,868.0
13677,,,,
13678,75.0,30.0,7.3,23.0
13679,76.0,14.0,tbd,
13680,37.0,19.0,tbd,
13681,,,,
13682,,,,
13683,,,0.2,5.0
13684,,,,
13685,,,,
13686,,,,
13687,,,,
13688,,,,
13689,,,,
13690,13.0,4.0,1,218.0
13691,70.0,18.0,5.9,163.0
13692,71.0,5.0,8.1,7.0
13693,,,tbd,
13694,,,,
13695,46.0,4.0,5.8,10.0
13696,45.0,7.0,5.6,37.0
13697,,,5.7,15.0
13698,,,,
13699,,,,
13700,51.0,9.0,tbd,
13701,,,,
13702,,,,
13703,,,,
13704,42.0,14.0,7.1,13.0
13705,56.0,4.0,tbd,
13706,,,,
13707,,,,
13708,,,,
13709,,,,
13710,92.0,6.0,8.2,77.0
13711,,,tbd,
13712,,,,
13713,,,,
13714,,,6.3,4.0
13715,78.0,14.0,7.7,35.0
13716,,,,
13717,76.0,23.0,7.7,40.0
13718,37.0,5.0,6.3,4.0
13719,,,,
13720,,,,
13721,,,,
13722,,,,
13723,,,,
13724,70.0,10.0,8.6,7.0
13725,,,,
13726,,,,
13727,,,tbd,
13728,,,,
13729,,,,
13730,64.0,4.0,6.8,12.0
13731,,,tbd,
13732,,,,
13733,72.0,34.0,6.5,57.0
13734,75.0,20.0,7.7,40.0
13735,41.0,21.0,4,10.0
13736,70.0,42.0,7.2,204.0
13737,,,,
13738,,,,
13739,,,tbd,
13740,75.0,15.0,8.4,19.0
13741,47.0,4.0,tbd,
13742,59.0,9.0,5.5,4.0
13743,,,,
13744,,,,
13745,78.0,57.0,8,569.0
13746,,,,
13747,61.0,7.0,tbd,
13748,78.0,21.0,8.5,353.0
13749,,,,
13750,61.0,20.0,tbd,
13751,,,,
13752,,,tbd,
13753,,,,
13754,68.0,14.0,tbd,
13755,65.0,15.0,5.7,7.0
13756,,,,
13757,,,tbd,
13758,,,,
13759,,,,
13760,,,tbd,
13761,62.0,19.0,4.9,22.0
13762,77.0,41.0,7.9,349.0
13763,,,,
13764,,,,
13765,,,,
13766,,,,
13767,,,,
13768,,,,
13769,,,,
13770,78.0,22.0,7.2,21.0
13771,,,,
13772,66.0,19.0,5.8,9.0
13773,,,,
13774,84.0,25.0,8.7,119.0
13775,,,tbd,
13776,,,,
13777,72.0,26.0,8.3,19.0
13778,,,tbd,
13779,66.0,5.0,7.3,43.0
13780,,,,
13781,66.0,17.0,6.9,7.0
13782,87.0,25.0,7.9,463.0
13783,,,tbd,
13784,,,,
13785,70.0,12.0,tbd,
13786,,,tbd,
13787,65.0,8.0,7.8,16.0
13788,84.0,5.0,7.7,29.0
13789,,,,
13790,87.0,36.0,8.6,235.0
13791,,,,
13792,,,,
13793,81.0,15.0,7.8,5.0
13794,,,,
13795,,,,
13796,,,,
13797,,,,
13798,,,,
13799,,,,
13800,,,,
13801,,,,
13802,,,,
13803,,,,
13804,,,,
13805,47.0,5.0,5.7,6.0
13806,,,,
13807,,,,
13808,,,3.8,8.0
13809,,,,
13810,,,,
13811,69.0,27.0,9.2,6.0
13812,,,,
13813,89.0,30.0,9,274.0
13814,,,tbd,
13815,,,,
13816,,,,
13817,68.0,19.0,4.9,35.0
13818,,,,
13819,69.0,28.0,8.4,73.0
13820,,,,
13821,,,,
13822,,,,
13823,31.0,5.0,5,8.0
13824,,,,
13825,,,,
13826,,,,
13827,,,,
13828,,,,
13829,44.0,8.0,tbd,
13830,,,,
13831,,,,
13832,,,,
13833,53.0,29.0,8.5,13.0
13834,67.0,22.0,6.1,9.0
13835,,,,
13836,66.0,18.0,6.4,34.0
13837,,,,
13838,67.0,7.0,7.5,4.0
13839,42.0,16.0,tbd,
13840,,,,
13841,,,tbd,
13842,77.0,12.0,7,342.0
13843,,,,
13844,,,,
13845,,,,
13846,,,,
13847,52.0,34.0,2.8,5.0
13848,,,tbd,
13849,,,,
13850,35.0,6.0,tbd,
13851,,,,
13852,,,,
13853,,,tbd,
13854,,,,
13855,68.0,11.0,8.5,6.0
13856,,,,
13857,,,,
13858,,,,
13859,,,8.4,72.0
13860,,,,
13861,,,,
13862,,,8.3,10.0
13863,,,tbd,
13864,,,,
13865,,,,
13866,,,,
13867,,,,
13868,,,,
13869,62.0,29.0,6.7,7.0
13870,77.0,8.0,tbd,
13871,59.0,9.0,tbd,
13872,,,,
13873,,,,
13874,78.0,6.0,6.6,30.0
13875,,,tbd,
13876,94.0,30.0,8.8,1520.0
13877,,,,
13878,,,,
13879,,,,
13880,59.0,8.0,5.1,7.0
13881,,,,
13882,,,,
13883,,,,
13884,,,tbd,
13885,50.0,26.0,7.7,9.0
13886,50.0,7.0,8.3,6.0
13887,47.0,5.0,5.5,6.0
13888,34.0,41.0,2.2,42.0
13889,,,,
13890,50.0,40.0,2.8,53.0
13891,60.0,6.0,tbd,
13892,,,7.6,26.0
13893,,,tbd,
13894,,,,
13895,48.0,8.0,3.8,188.0
13896,,,,
13897,,,tbd,
13898,,,,
13899,73.0,42.0,8.8,24.0
13900,,,,
13901,,,,
13902,,,,
13903,,,,
13904,48.0,4.0,3.1,14.0
13905,,,tbd,
13906,,,tbd,
13907,,,tbd,
13908,,,,
13909,57.0,9.0,tbd,
13910,,,,
13911,53.0,10.0,tbd,
13912,,,,
13913,,,,
13914,,,,
13915,,,,
13916,,,7.8,11.0
13917,,,,
13918,72.0,27.0,8,25.0
13919,,,8.1,10.0
13920,,,,
13921,,,,
13922,,,,
13923,60.0,10.0,6.4,17.0
13924,,,,
13925,,,,
13926,,,,
13927,86.0,25.0,7.4,14.0
13928,,,tbd,
13929,,,,
13930,,,,
13931,42.0,10.0,2.2,5.0
13932,,,,
13933,,,,
13934,,,,
13935,,,,
13936,51.0,16.0,7.4,16.0
13937,,,,
13938,,,,
13939,72.0,21.0,7.7,16.0
13940,,,,
13941,,,,
13942,72.0,8.0,7.1,31.0
13943,80.0,17.0,7.5,4.0
13944,,,,
13945,,,,
13946,,,tbd,
13947,,,,
13948,,,,
13949,,,,
13950,,,tbd,
13951,84.0,62.0,8.3,131.0
13952,41.0,6.0,tbd,
13953,,,,
13954,,,,
13955,,,,
13956,,,,
13957,,,,
13958,71.0,7.0,7.2,6.0
13959,,,4,8.0
13960,,,,
13961,,,,
13962,,,,
13963,,,,
13964,81.0,35.0,8.9,219.0
13965,,,,
13966,,,,
13967,,,,
13968,75.0,7.0,8.5,11.0
13969,,,,
13970,,,,
13971,38.0,12.0,tbd,
13972,,,,
13973,,,,
13974,61.0,17.0,6.2,210.0
13975,58.0,8.0,tbd,
13976,,,,
13977,60.0,22.0,8.8,8.0
13978,74.0,36.0,6.6,5.0
13979,,,,
13980,,,,
13981,,,,
13982,,,,
13983,,,1.6,10.0
13984,,,,
13985,49.0,7.0,6.3,4.0
13986,,,,
13987,44.0,5.0,tbd,
13988,58.0,16.0,7.7,498.0
13989,39.0,4.0,7.4,10.0
13990,,,,
13991,,,,
13992,83.0,40.0,7.4,396.0
13993,,,,
13994,69.0,13.0,7.9,16.0
13995,,,tbd,
13996,68.0,15.0,7.3,8.0
13997,,,,
13998,,,,
13999,,,tbd,
14000,,,,
14001,,,,
14002,69.0,44.0,6.4,83.0
14003,,,tbd,
14004,66.0,4.0,7.8,48.0
14005,74.0,21.0,7.4,25.0
14006,,,tbd,
14007,,,,
14008,74.0,32.0,7.6,43.0
14009,,,,
14010,71.0,37.0,6.2,26.0
14011,53.0,28.0,8.8,4.0
14012,72.0,14.0,8.1,25.0
14013,56.0,12.0,5.7,269.0
14014,69.0,8.0,tbd,
14015,,,,
14016,,,,
14017,,,,
14018,50.0,12.0,4.8,4.0
14019,52.0,7.0,5.8,5.0
14020,63.0,11.0,7.1,34.0
14021,54.0,8.0,tbd,
14022,,,,
14023,44.0,16.0,6.9,19.0
14024,,,,
14025,,,,
14026,,,,
14027,64.0,9.0,6.9,9.0
14028,74.0,35.0,8.2,17.0
14029,,,,
14030,,,,
14031,,,,
14032,,,,
14033,63.0,4.0,tbd,
14034,,,,
14035,69.0,11.0,7.3,8.0
14036,,,tbd,
14037,,,,
14038,73.0,18.0,7.5,57.0
14039,,,,
14040,68.0,13.0,6.3,15.0
14041,68.0,22.0,8.3,4.0
14042,,,,
14043,67.0,19.0,7.2,50.0
14044,,,,
14045,,,,
14046,82.0,31.0,8.1,14.0
14047,,,,
14048,,,,
14049,62.0,13.0,tbd,
14050,,,,
14051,42.0,9.0,tbd,
14052,,,,
14053,45.0,25.0,6.5,8.0
14054,,,,
14055,,,,
14056,56.0,13.0,tbd,
14057,,,,
14058,37.0,14.0,4.6,7.0
14059,,,,
14060,72.0,24.0,6.8,380.0
14061,,,,
14062,84.0,55.0,8.4,667.0
14063,65.0,9.0,tbd,
14064,,,,
14065,,,,
14066,,,,
14067,,,,
14068,,,,
14069,,,,
14070,67.0,11.0,tbd,
14071,,,,
14072,,,,
14073,67.0,30.0,8.2,29.0
14074,,,,
14075,,,tbd,
14076,,,,
14077,65.0,10.0,tbd,
14078,,,,
14079,,,tbd,
14080,70.0,11.0,7,28.0
14081,,,,
14082,54.0,48.0,3.5,284.0
14083,,,,
14084,55.0,22.0,8,5.0
14085,,,tbd,
14086,,,,
14087,,,,
14088,66.0,29.0,8.4,9.0
14089,,,,
14090,,,,
14091,75.0,5.0,8,6.0
14092,,,tbd,
14093,71.0,24.0,8,30.0
14094,,,tbd,
14095,,,,
14096,,,,
14097,,,,
14098,90.0,26.0,8.5,607.0
14099,,,,
14100,,,6.5,17.0
14101,,,tbd,
14102,,,,
14103,,,tbd,
14104,,,,
14105,,,,
14106,64.0,14.0,7.1,17.0
14107,,,,
14108,,,tbd,
14109,66.0,25.0,6.8,6.0
14110,80.0,19.0,7.7,57.0
14111,,,,
14112,53.0,6.0,tbd,
14113,,,,
14114,,,,
14115,,,tbd,
14116,,,tbd,
14117,,,,
14118,70.0,12.0,tbd,
14119,,,,
14120,,,,
14121,75.0,47.0,7.7,478.0
14122,,,,
14123,,,,
14124,,,7.9,19.0
14125,,,tbd,
14126,,,,
14127,68.0,33.0,7.4,16.0
14128,,,,
14129,,,,
14130,71.0,6.0,8.9,10.0
14131,,,,
14132,46.0,5.0,tbd,
14133,,,,
14134,,,,
14135,,,,
14136,,,,
14137,,,,
14138,,,,
14139,,,,
14140,89.0,44.0,8.1,301.0
14141,,,7.1,14.0
14142,,,,
14143,63.0,5.0,tbd,
14144,,,,
14145,53.0,5.0,tbd,
14146,,,,
14147,,,,
14148,,,,
14149,,,,
14150,54.0,4.0,tbd,
14151,,,,
14152,,,,
14153,,,,
14154,64.0,6.0,4.8,5.0
14155,50.0,15.0,tbd,
14156,51.0,5.0,tbd,
14157,,,,
14158,83.0,26.0,8.1,242.0
14159,,,,
14160,,,tbd,
14161,73.0,70.0,7.5,580.0
14162,,,,
14163,,,,
14164,53.0,9.0,5.1,22.0
14165,67.0,8.0,9,4.0
14166,,,,
14167,,,tbd,
14168,,,,
14169,,,,
14170,,,,
14171,75.0,45.0,7.5,82.0
14172,63.0,14.0,6,7.0
14173,,,,
14174,,,,
14175,,,,
14176,,,,
14177,,,tbd,
14178,,,,
14179,,,,
14180,,,,
14181,84.0,25.0,8,6.0
14182,53.0,40.0,4,110.0
14183,,,7.9,10.0
14184,,,,
14185,,,,
14186,,,,
14187,,,,
14188,70.0,5.0,8,5.0
14189,,,tbd,
14190,,,,
14191,,,,
14192,55.0,7.0,6,33.0
14193,58.0,7.0,2.5,19.0
14194,,,,
14195,,,,
14196,,,8.7,50.0
14197,71.0,33.0,7.2,54.0
14198,,,,
14199,59.0,13.0,tbd,
14200,,,tbd,
14201,,,,
14202,60.0,12.0,tbd,
14203,,,,
14204,,,,
14205,,,,
14206,82.0,35.0,8.8,528.0
14207,,,,
14208,,,,
14209,77.0,15.0,6.9,15.0
14210,72.0,31.0,7,78.0
14211,,,,
14212,75.0,27.0,8,4.0
14213,72.0,25.0,7.5,511.0
14214,91.0,22.0,9.2,813.0
14215,,,,
14216,,,tbd,
14217,,,,
14218,,,tbd,
14219,,,tbd,
14220,68.0,10.0,tbd,
14221,81.0,34.0,8.6,293.0
14222,79.0,12.0,7.3,4.0
14223,,,,
14224,,,,
14225,,,,
14226,,,,
14227,73.0,17.0,9,5.0
14228,,,,
14229,60.0,10.0,6.5,4.0
14230,32.0,7.0,4,4.0
14231,,,,
14232,,,,
14233,62.0,30.0,7.8,4.0
14234,48.0,9.0,8.7,7.0
14235,67.0,18.0,7.8,19.0
14236,,,,
14237,,,,
14238,,,,
14239,,,tbd,
14240,,,8.8,9.0
14241,,,5.2,6.0
14242,41.0,4.0,8,6.0
14243,,,,
14244,,,,
14245,66.0,29.0,4.9,9.0
14246,,,,
14247,,,,
14248,,,,
14249,,,,
14250,,,,
14251,,,,
14252,,,,
14253,,,,
14254,,,tbd,
14255,56.0,10.0,tbd,
14256,,,,
14257,,,,
14258,,,tbd,
14259,61.0,35.0,7.4,44.0
14260,,,,
14261,,,,
14262,,,,
14263,,,,
14264,,,,
14265,,,,
14266,,,,
14267,,,,
14268,,,,
14269,,,,
14270,77.0,12.0,8.3,97.0
14271,,,,
14272,63.0,12.0,6.8,27.0
14273,84.0,46.0,8.5,108.0
14274,36.0,11.0,3.4,5.0
14275,,,,
14276,74.0,13.0,7.7,23.0
14277,,,,
14278,,,,
14279,,,tbd,
14280,,,,
14281,,,,
14282,59.0,21.0,7.5,4.0
14283,,,,
14284,,,tbd,
14285,,,,
14286,,,,
14287,,,,
14288,,,tbd,
14289,,,tbd,
14290,,,,
14291,,,,
14292,,,,
14293,,,,
14294,,,,
14295,71.0,49.0,7,37.0
14296,73.0,12.0,tbd,
14297,,,,
14298,,,,
14299,,,,
14300,,,,
14301,,,,
14302,71.0,14.0,tbd,
14303,,,tbd,
14304,,,tbd,
14305,,,tbd,
14306,,,,
14307,,,tbd,
14308,57.0,4.0,6.9,7.0
14309,,,,
14310,45.0,10.0,5.7,6.0
14311,,,tbd,
14312,70.0,18.0,6.4,8.0
14313,,,,
14314,,,,
14315,,,,
14316,69.0,18.0,7.1,7.0
14317,,,,
14318,,,,
14319,,,,
14320,41.0,31.0,tbd,
14321,,,5.4,5.0
14322,,,tbd,
14323,64.0,7.0,7.5,18.0
14324,,,,
14325,,,,
14326,,,,
14327,,,,
14328,78.0,39.0,8,282.0
14329,,,,
14330,82.0,29.0,7.5,308.0
14331,,,,
14332,,,,
14333,75.0,7.0,tbd,
14334,,,,
14335,,,tbd,
14336,,,,
14337,38.0,12.0,tbd,
14338,,,,
14339,,,,
14340,,,,
14341,83.0,55.0,6.1,684.0
14342,,,,
14343,,,,
14344,48.0,35.0,4.9,18.0
14345,,,,
14346,,,,
14347,,,,
14348,75.0,16.0,6.6,218.0
14349,,,,
14350,,,,
14351,,,6.7,7.0
14352,,,,
14353,,,,
14354,,,,
14355,,,tbd,
14356,,,,
14357,55.0,21.0,tbd,
14358,,,,
14359,,,tbd,
14360,63.0,13.0,tbd,
14361,,,,
14362,,,,
14363,,,tbd,
14364,,,tbd,
14365,,,,
14366,,,,
14367,73.0,14.0,8.2,20.0
14368,67.0,4.0,tbd,
14369,,,,
14370,,,,
14371,,,,
14372,,,tbd,
14373,,,tbd,
14374,,,,
14375,,,,
14376,,,,
14377,73.0,12.0,6.3,15.0
14378,,,tbd,
14379,84.0,30.0,8.3,1010.0
14380,,,,
14381,,,tbd,
14382,,,,
14383,,,,
14384,,,,
14385,62.0,21.0,6.2,6.0
14386,,,tbd,
14387,,,,
14388,,,,
14389,,,,
14390,79.0,32.0,8.1,159.0
14391,60.0,13.0,tbd,
14392,,,tbd,
14393,,,tbd,
14394,40.0,7.0,tbd,
14395,,,,
14396,,,,
14397,,,,
14398,60.0,5.0,7.2,5.0
14399,,,,
14400,,,,
14401,31.0,7.0,5.4,11.0
14402,86.0,33.0,8.7,288.0
14403,80.0,12.0,6.8,97.0
14404,65.0,23.0,7.8,11.0
14405,,,,
14406,80.0,18.0,8,19.0
14407,,,,
14408,,,,
14409,,,tbd,
14410,,,,
14411,,,tbd,
14412,,,,
14413,,,8.6,20.0
14414,,,9.7,6.0
14415,,,tbd,
14416,,,,
14417,,,,
14418,,,,
14419,,,,
14420,,,,
14421,,,,
14422,,,8,5.0
14423,65.0,17.0,7.3,44.0
14424,,,5.9,8.0
14425,,,,
14426,,,,
14427,56.0,22.0,5.8,8.0
14428,,,,
14429,,,tbd,
14430,,,,
14431,,,,
14432,,,,
14433,,,,
14434,,,,
14435,64.0,12.0,tbd,
14436,58.0,17.0,6.1,7.0
14437,62.0,15.0,3.3,86.0
14438,,,7.8,11.0
14439,,,,
14440,72.0,7.0,7.8,4.0
14441,,,,
14442,,,,
14443,,,,
14444,,,,
14445,,,,
14446,35.0,6.0,tbd,
14447,,,,
14448,59.0,7.0,tbd,
14449,80.0,22.0,8.1,136.0
14450,,,,
14451,,,,
14452,,,,
14453,,,,
14454,,,,
14455,,,tbd,
14456,76.0,12.0,tbd,
14457,,,,
14458,,,,
14459,61.0,20.0,tbd,
14460,,,,
14461,,,,
14462,76.0,29.0,tbd,
14463,,,,
14464,,,,
14465,,,,
14466,,,7.8,9.0
14467,,,,
14468,63.0,6.0,tbd,
14469,,,,
14470,,,,
14471,64.0,8.0,tbd,
14472,59.0,9.0,5.8,19.0
14473,,,,
14474,88.0,15.0,8.8,188.0
14475,80.0,33.0,7.3,27.0
14476,74.0,9.0,7.6,56.0
14477,65.0,9.0,,
14478,,,,
14479,48.0,10.0,tbd,
